IDOE_SCHOOL_ID,SCHOOL_NAME,PRINCIPAL_TITLE,PRINCIPAL_FIRST_NAME,PRINCIPAL_LAST_NAME,PRINCIPAL_EMAIL,ADDRESS,CITY,STATE,ZIP,COUNTY_NAME,PHONE,FAX,LOW_GRADE,HIGH_GRADE,SCHOOL_HOMEPAGE,lon,lat,coord,type
1751,Elkhart Area Career Center,NA,Scott,Sassaman,ssassaman@elkhart.k12.in.us,2424 California Rd,Elkhart,IN,46514,Elkhart,(574) 262-5650,(574) 262-5801,06,12,http://www.elkhart.k12.in.us/eacc/,-86.00999,41.696496,41.696496+-86.00999,p
1752,Elkhart Alternative Education,NA,Bryan,Hammontree,bhammontree@elkhart.k12.in.us,1013 Tipton Street,Elkhart,IN,46516,Elkhart,(574) 295-4903,(574) 295-4933,KG,12,http://elkhart.k12.in.us/,-85.9583469,41.6780421,41.6780421+-85.9583469,p
1753,North Side Middle School,NA,Sara,Jackowiak,sjackowiak@elkhart.k12.in.us,300 Lawrence St,Elkhart,IN,46514,Elkhart,(574) 262-5570,(574) 262-5573,07,08,http://www.elkhart.k12.in.us/schools.php,-85.9741145,41.7016006,41.7016006+-85.9741145,p
1754,Elkhart High School,NA,Cary,Anderson,canderson@elkhart.k12.in.us,2608 California Rd,Elkhart,IN,46514,Elkhart,(574) 262-5600,(574) 262-5625,09,12,http://www.emhschargers.org,-86.0137518,41.6969951,41.6969951+-86.0137518,p
1761,West Side Middle School,NA,Kerry,Donoho Leader,kleader@elkhart.k12.in.us,101 S Nappanee St,Elkhart,IN,46514,Elkhart,(574) 295-4815,(574) 295-4812,07,08,http://www.elkhart.k12.in.us/schools.php,-86.0056194,41.6856758,41.6856758+-86.0056194,p
1763,Pierre Moran Middle School,NA,Jeff,Hemmerlein,jhemmerlein@elkhart.k12.in.us,200 W Lusher Ave,Elkhart,IN,46517,Elkhart,(574) 295-4805,(574) 295-4807,07,08,http://www.elkhart.k12.in.us/schools.php,-85.9684496,41.6674315,41.6674315+-85.9684496,p
1765,Beardsley Elementary School,NA,Nicole,Serge,nserge@elkhart.k12.in.us,1027 McPherson St,Elkhart,IN,46514,Elkhart,(574) 262-5575,(574) 262-5576,PK,06,http://www.elkhart.k12.in.us/schools.php,-85.96310319999999,41.6979511,41.6979511+-85.9631032,p
1766,Hawthorne Early Learning Center,NA,NA,NA,NA,501 Lusher Avenue,Elkhart,IN,46517,Elkhart,(574) 262-5833,NA,PK,PK,NA,-85.9736358,41.6659799,41.6659799+-85.9736358,p
1769,Mary Beck Elementary School,NA,Victoria,Hays,vhays@elkhart.k12.in.us,818 McDonald St,Elkhart,IN,46516,Elkhart,(574) 295-4830,(574) 295-4839,PK,06,http://www.elkhart.k12.in.us/schools.php,-85.9580756,41.6768649,41.6768649+-85.9580756,p
1773,Mary Daly Elementary School,NA,Elizabeth,Stroven,estroven@elkhart.k12.in.us,1735 Strong Ave,Elkhart,IN,46514,Elkhart,(574) 295-4870,(574) 295-4877,PK,06,http://www.elkhart.k12.in.us/schools.php,-86.002111,41.6849322,41.6849322+-86.002111,p
1785,Pinewood Elementary School,NA,Tervonda,Goins,tgoins@elkhart.k12.in.us,3420 E Bristol St,Elkhart,IN,46514,Elkhart,(574) 262-5595,(574) 262-5745,KG,06,http://www.elkhart.k12.in.us/schools.php,-85.92550370000001,41.7030771,41.7030771+-85.9255037,p
1789,Monger Elementary School,NA,April,Walker,awalker@elkhart.k12.in.us,1100 E Hively Ave,Elkhart,IN,46517,Elkhart,(574) 295-4860,(574) 295-4865,PK,06,http://www.elkhart.k12.in.us/schools.php,-85.9520098,41.6601671,41.6601671+-85.9520098,p
1797,Riverview Elementary School,NA,Holly,Conley,hconley@elkhart.k12.in.us,2509 Wood St,Elkhart,IN,46516,Elkhart,(574) 295-4850,(574) 295-4901,PK,06,http://www.elkhart.k12.in.us/schools.php,-85.9377205,41.6903745,41.6903745+-85.9377205,p
1801,Roosevelt STEAM Academy,NA,Helenia,Robinson,hmrobinson@elkhart.k12.in.us,201 W Wolf Ave,Elkhart,IN,46516,Elkhart,(574) 295-4840,(574) 295-4845,PK,06,http://www.elkhart.k12.in.us/schools.php,-85.96829,41.6700697,41.6700697+-85.96829,p
1817,Woodland Elementary School,NA,Jonathan,LeVan,jlevan@elkhart.k12.in.us,1220 CR 3,Elkhart,IN,46514,Elkhart,(574) 262-5578,(574) 262-5746,PK,06,http://www.elkhart.k12.in.us/schools.php,-86.01407069999999,41.6998041,41.6998041+-86.0140707,p
1629,Goshen Junior High School,NA,Jan,Baker,jbaker@goshenschools.org,1216 S Indiana Ave,Goshen,IN,46526,Elkhart,(574) 533-0391,(574) 534-3042,07,08,http://gms.goshenschools.org/,-85.8462242,41.5714111,41.5714111+-85.8462242,p
1633,Model Elementary School,NA,Krista,Troyer,ktroyer@goshenschools.org,412 S Greene Rd,Goshen,IN,46526,Elkhart,(574) 533-7677,(574) 534-4220,KG,04,http://model.goshenschools.org/,-85.8667749,41.5823528,41.5823528+-85.8667749,p
1641,Waterford Elementary School,NA,Karen,Brock,kbrock@goshenschools.org,65560 SR 15,Goshen,IN,46526,Elkhart,(574) 533-6811,(574) 533-1408,KG,04,http://waterford.goshenschools.org/,-85.8269457,41.5436803,41.5436803+-85.8269457,p
1821,Goshen High School,NA,Cathleen,DeMeyer,cdemeyer@goshenschools.org,401 Lincolnway East,Goshen,IN,46526,Elkhart,(574) 533-8651,(574) 534-1567,09,12,http://ghs.goshenschools.org,-85.822385,41.58098529999999,41.5809853+-85.822385,p
1829,Chamberlain Elementary School,NA,Todd,Williams,twilliams@goshenschools.org,428 N 5th St,Goshen,IN,46528,Elkhart,(574) 534-2691,(574) 534-5918,KG,04,http://chamberlain.goshenschools.org,-85.832546,41.5923325,41.5923325+-85.832546,p
1843,Parkside Elementary School,NA,Julea,Molnar,jciesielski@goshenschools.org,1202 S 7th St,Goshen,IN,46526,Elkhart,(574) 533-7765,(574) 533-1648,KG,04,http://parkside.goshenschools.org,-85.8288658,41.5713292,41.5713292+-85.8288658,p
1847,Prairie View Elementary School,NA,Sonya,Imus,simus@goshenschools.org,1730 Regent St,Goshen,IN,46526,Elkhart,(574) 534-4710,(574) 534-4862,PK,04,http://prairieview.goshenschools.org,-85.8106213,41.5455815,41.5455815+-85.8106213,p
1849,West Goshen Elementary School,NA,Aimee,Schade,aschade@goshenschools.org,215 Dewey Ave,Goshen,IN,46526,Elkhart,(574) 533-7855,(574) 533-1362,KG,04,http://westgoshen.goshenschools.org,-85.8498232,41.585014,41.585014+-85.8498232,p
2318,Goshen Intermediate School,NA,Moises,Trejo,mtrejo@goshenschools.org,925 S Greene Rd,Goshen,IN,46526,Elkhart,(574) 534-8640,NA,05,06,NA,-85.8697729,41.5751785,41.5751785+-85.8697729,p
1869,Everton Elementary School,NA,Bryan,Jennings,bjenning@g.fayette.k12.in.us,2440 E Everton Rd,Connersville,IN,47331,Fayette,(765) 825-5840,(765) 825-4275,KG,06,http://fayette.k12.in.us/everton/,-85.0937057,39.5632633,39.5632633+-85.0937057,p
1889,Connersville Sr High School,NA,Trent,Liggett,tliggett@g.fayette.k12.in.us,1100 Spartan Dr,Connersville,IN,47331,Fayette,(765) 825-1151,(765) 825-0777,09,12,http://fayette.k12.in.us/chs/,-85.16138459999999,39.6365535,39.6365535+-85.1613846,p
1895,Connersville Middle School,NA,Brian,Todd,btodd@g.fayette.k12.in.us,1900 Grand Ave,Connersville,IN,47331,Fayette,(765) 825-1139,(765) 827-4346,07,08,http://fayette.k12.in.us/midschool/,-85.134485,39.6563519,39.6563519+-85.134485,p
1897,Eastview Elementary School,NA,Katelyn,Charlton,kcharlton@g.fayette.k12.in.us,401 S Fountain St,Connersville,IN,47331,Fayette,(765) 825-5541,(765) 827-1584,PK,06,http://fayette.k12.in.us/eastview/,-85.12581279999999,39.6362759,39.6362759+-85.1258128,p
1909,Frazee Elementary School,NA,Mia,McCreary,miamc@g.fayette.k12.in.us,600 W 3rd St,Connersville,IN,47331,Fayette,(765) 825-6811,(765) 827-4805,PK,06,http://fayette.k12.in.us/frazee/,-85.14915169999999,39.6407921,39.6407921+-85.1491517,p
1913,Grandview Elementary School,NA,Stephanie,McCann,smccann@g.fayette.k12.in.us,2620 Iowa Ave,Connersville,IN,47331,Fayette,(765) 825-2981,(765) 825-4703,PK,06,http://fayette.k12.in.us/grandview/,-85.13570059999999,39.6671015,39.6671015+-85.1357006,p
1921,Fayette Central Elementary,NA,Kirsten,Phillips,kphillips@g.fayette.k12.in.us,2928 N CR 225 W,Connersville,IN,47331,Fayette,(765) 825-6261,(765) 825-5956,KG,06,http://fayette.k12.in.us/fayettec/,-85.1784034,39.684971,39.6793162+-85.1787043,p
1923,Whitewater Career Center,Mr,Steven,Dungan,sdungan@fayette.k12.in.us,1300 Spartan Dr,Connersville,IN,47331,Fayette,(765) 825-0521,(765) 827-0836,06,12,https://whitewatercareercenter.org/,-85.16389559999999,39.6333583,39.6333583+-85.1638956,p
1925,New Albany Senior High School,NA,Michelle,Ginkins,mginkins@nafcs.org,1020 Vincennes St,New Albany,IN,47150,Floyd,(812) 542-8506,(812) 542-4797,09,12,http://nahs.nafcs.k12.in.us/,-85.8110215,38.2987932,38.2987932+-85.8110215,p
1929,Georgetown Elementary School,NA,Brian,Perry,bperry@nafcs.org,8800 High St,Georgetown,IN,47122,Floyd,(812) 951-2901,(000) 000-0000,PK,04,http://georgetown.nafcs.k12.in.us/,-85.97148159999999,38.2958479,38.2958479+-85.9714816,p
1930,Floyd Central High School,NA,Jennifer,Wright,jwright@nafcs.org,6575 Old Vincennes Rd,Floyd Knobs,IN,47119,Floyd,(812) 923-8811,(812) 923-4010,09,12,http://fchs.nafcs.k12.in.us/,-85.930774,38.3327561,38.3327561+-85.930774,p
1931,Highland Hills Middle School,NA,Wendy,Ivey,wivey@nafcs.org,3492 Edwardsville Galena Rd,Georgetown,IN,47122,Floyd,(812) 542-8501,(812) 923-4031,05,08,http://hhms.nafcs.k12.in.us/,-85.9289374,38.3245556,38.3245556+-85.9289374,p
1933,Hazelwood Middle School,NA,Jessica,Waters,jwaters@nafcs.org,1021 Hazelwood Ave,New Albany,IN,47150,Floyd,(812) 949-4280,(812) 949-6962,05,08,http://hms.nafcs.k12.in.us/,-85.8078001,38.3003845,38.3003845+-85.8078001,p
1937,Nathaniel Scribner Middle School,NA,Chris,Kane,ckane@nafcs.org,910 Old Vincennes Rd,New Albany,IN,47150,Floyd,(812) 949-4283,(812) 949-6974,05,08,http://sms.nafcs.k12.in.us/,-85.8415852,38.28984639999999,38.2898464+-85.8415852,p
1943,Slate Run Elementary School,NA,Amy,Niemeier,aniemeier@nafcs.org,1452 Slate Run Rd,New Albany,IN,47150,Floyd,(812) 949-4311,(812) 949-6963,PK,04,http://slaterun.nafcs.k12.in.us/,-85.79877499999999,38.315538,38.315538+-85.798775,p
1949,Fairmont Elementary School,NA,Susie,Gahan,sgahan@nafcs.org,1725 Abbie Dell Ave,New Albany,IN,47150,Floyd,(812) 949-4286,(812) 949-6924,PK,04,http://fairmont.nafcs.k12.in.us/,-85.8098321,38.3111714,38.3111714+-85.8098321,p
1953,Greenville Elementary School,NA,Sarah,Pierce,spierce@nafcs.org,7025 Cross St,Greenville,IN,47124,Floyd,(812) 923-8231,(812) 923-4015,PK,04,http://greenville.nafcs.k12.in.us/,-85.9903679,38.3766032,38.3766032+-85.9903679,p
1957,Grant Line Elementary School,NA,Jennifer,Wright,jwright@nafcs.org,4811 Grant Line Rd,New Albany,IN,47150,Floyd,(812) 949-4290,(812) 949-4261,PK,04,http://grantline.nafcs.k12.in.us/,-85.81615269999999,38.356185,38.356185+-85.8161527,p
1961,Green Valley Elementary School,NA,Melissa,Saxon,msaxon@nafcs.org,2230 Green Valley Rd,New Albany,IN,47150,Floyd,(812) 542-5503,(812) 542-4785,PK,04,http://greenvalley.nafcs.k12.in.us/,-85.835555,38.3074727,38.3074727+-85.835555,p
1966,Floyds Knobs Elementary School,NA,LuAnne,Suer,lsuer@nafcs.org,4484 Scottsville Rd,Floyds Knobs,IN,47119,Floyd,(812) 923-8770,(812) 949-4298,PK,04,http://floydsknobs.nafcs.k12.in.us/,-85.87181029999999,38.3394206,38.3394206+-85.8718103,p
1974,Mount Tabor Elementary School,NA,Scott,Hughes,shughes@nafcs.org,800 Mount Tabor,New Albany,IN,47150,Floyd,(812) 542-5507,(812) 542-4789,PK,04,http://mttabor.nafcs.k12.in.us/,-85.8174701,38.3301339,38.3301339+-85.8174701,p
1981,S Ellen Jones Elementary School,NA,Stacey,Meadors,smeadors@nafcs.org,600 E 11th St,New Albany,IN,47150,Floyd,(812) 949-4306,(812) 949-6954,PK,04,http://sellenjones.nafcs.k12.in.us/,-85.8140883,38.29223229999999,38.2922323+-85.8140883,p
1990,Prosser Career Education Center,NA,Nancy,Campbell,nlcampbell@nafcs.org,4202 Charlestown Rd,New Albany,IN,47150,Floyd,(812) 949-4266,(812) 949-4260,06,12,http://prosser.nafcs.k12.in.us/,-85.7932912,38.3470217,38.3470217+-85.7932912,p
1994,CA Early Learning Center,NA,Jennifer,Wright,jwright@nafcs.org,1111 Pearl St,New Albany,IN,47150,Floyd,(812) 949-4295,(812) 949-6958,PK,PK,http://childrensacademy.nafcs.k12.in.us/,-85.8276657,38.2951094,38.2951094+-85.8276657,p
2053,Attica High School,NA,David,Jensen,djensen@attica.k12.in.us,211 E Sycamore St,Attica,IN,47918,Fountain,(765) 762-7000,(765) 762-7017,06,12,http://www.attica.k12.in.us,-87.2514159,40.276809,40.276809+-87.2514159,p
2057,Attica Elementary School,NA,Dusty,Goodwin,dgoodwin@attica.k12.in.us,500 E Washington,Attica,IN,47918,Fountain,(765) 762-7000,(765) 762-7019,PK,05,http://www.attica.k12.in.us,-87.24325189999999,40.2902513,40.2902513+-87.2432519,p
2005,Covington Community High School,NA,Krista,Witsman,witsmank@covington.k12.in.us,1017 6th St,Covington,IN,47932,Fountain,(765) 793-2286,(765) 793-5200,09,12,http://www.covington.k12.in.us/CHS/default.asp,-87.3957468,40.14311379999999,40.1431138+-87.3957468,p
2009,Covington Elementary School,NA,Michelle,Beck,Beckm@covington.k12.in.us,1110 7th St,Covington,IN,47932,Fountain,(765) 793-2254,(765) 793-5214,PK,05,http://www.covington.k12.in.us/CES/default.asp,-87.393571,40.143733,40.143733+-87.393571,p
2013,Covington Middle School,NA,Kathleen,Hardy,hardyk@covington.k12.in.us,514 Railroad St,Covington,IN,47932,Fountain,(765) 793-4451,(765) 793-5200,06,08,http://www.covington.k12.in.us/CMS/default.asp,-87.3961114,40.1434499,40.1434499+-87.3961114,p
2021,Southeast Fountain Elementary,NA,Kelli,Morgan,morgank@sefschools.org,780 E US Hwy 136,Veedersburg,IN,47987,Fountain,(765) 294-2216,(765) 294-3206,PK,05,http://www.sefschools.org,-87.2268417,40.1062705,40.1062705+-87.2268417,p
2022,Fountain Central High School,NA,Joshua,Davenport,davenportj@sefschools.org,750 E US Hwy 136,Veedersburg,IN,47987,Fountain,(765) 294-2206,(765) 294-3204,06,12,http://www.sefschools.org,-87.2271677,40.1063712,40.1063712+-87.2271677,p
2458,Southeast Fountain Virtual Academy,NA,Joshua,Davenport,davenportj@sefschools.org,744 US Hwy 136,Veedersburg,IN,47987,Fountain,(765) 294-2254,NA,07,12,NA,-87.315663,40.1249432,40.1249432+-87.315663,p
2082,Laurel School,NA,Shannon,New,snew@fccsc.k12.in.us,13246 SR 121,Laurel,IN,47024,Franklin,(765) 698-3851,(765) 698-2611,PK,06,http://www.fccsc.k12.in.us/les,-85.1970953,39.4982468,39.4982468+-85.1970953,p
2083,Franklin County High,NA,Michelle,South,msouth@fccsc.k12.in.us,1 Wildcat Ln,Brookville,IN,47012,Franklin,(765) 647-4101,(765) 647-2732,09,12,http://www.fccsc.k12.in.us/fchs,-84.998817,39.4288148,39.4288148+-84.998817,p
2123,Franklin County Middle School,NA,Christopher,Bundy,cbundy@fccsc.k12.in.us,9092 Wildcat Ln,Brookville,IN,47012,Franklin,(765) 647-6040,(765) 647-4960,06,08,http://www.fccsc.k12.in.us/bms,-85.0004011,39.4282773,39.4282773+-85.0004011,p
2125,Brookville Elementary School,NA,Myla,Brack,jbrack@fccsc.k12.in.us,10160 Oxford Pike,Brookville,IN,47012,Franklin,(765) 647-3503,(765) 647-2659,PK,05,http://www.fccsc.k12.in.us/bes,-84.998498,39.4339836,39.4339836+-84.998498,p
2127,Mount Carmel School,NA,Beth,Lake,blake@fccsc.k12.in.us,6178 Johnson Fork Rd,Cedar Grove,IN,47016,Franklin,(765) 647-4191,(765) 647-4009,KG,06,http://fccsc.k12.in.us/mcs,-84.8744639,39.3911897,39.3911897+-84.8744639,p
2173,Rochester Community High School,NA,Oscar,Haughs,oscar.haughs@zebras.net,1 Zebra Ln,Rochester,IN,46975,Fulton,(574) 223-2176,(574) 223-3401,08,12,http://rhs.zebras.net/,-86.2239488,41.0578505,41.0578505+-86.2239488,p
2177,Rochester Community Middle School,NA,Cassie,Murphy,cassie.murphy@zebras.net,650 Zebra Ln,Rochester,IN,46975,Fulton,(574) 223-2280,(574) 223-1531,05,07,http://rms.zebras.net/,-86.2237162,41.0559916,41.0559916+-86.2237162,p
2181,Columbia Elementary School,NA,Bradley,Snyder,Jason.Snyder@zebras.net,1502 Elm St,Rochester,IN,46975,Fulton,(574) 223-2501,(574) 223-0530,PK,01,http://columbia.zebras.net/,-86.21187909999999,41.0574553,41.0574553+-86.2118791,p
2185,George M Riddle Elementary School,NA,Luke,Biernacki,luke.biernacki@zebras.net,302 Barkman St,Rochester,IN,46975,Fulton,(574) 223-2880,(574) 223-1539,02,04,http://riddle.zebras.net/,-86.2243802,41.0712097,41.0712097+-86.2243802,p
2157,Caston Elementary School,NA,Jennifer,Lukens,lukensj@caston.k12.in.us,9815 S State Rd 25,Rochester,IN,46975,Fulton,(574) 857-3025,(574) 857-6035,KG,05,http://www.caston.k12.in.us/Elementary.html,-86.2822388,40.9117014,40.9117014+-86.2822388,p
2159,Caston Jr-Sr High School,NA,Jennifer,Lukens,lukensj@caston.k12.in.us,9815 S State Rd 25,Rochester,IN,46975,Fulton,(574) 857-3505,(574) 857-6795,06,12,http://www.caston.k12.in.us/highindex.shtml,-86.2822388,40.9117014,40.9117014+-86.2822388,p
2189,Wood Memorial Intermediate School,NA,Kendra,Parke,k.parke@teachers.egsc.k12.in.us,9724 E Main,Mackey,IN,47654,Gibson,(812) 795-2292,(812) 795-2254,03,05,http://bts.egsc.k12.in.us/,-87.38696619999999,38.2534547,38.2534547+-87.3869662,p
2194,Wood Memorial Middle School,NA,Amanda,Crews,a.crews@teachers.egsc.k12.in.us,945 S Franklin St - #A,Oakland City,IN,47660,Gibson,(812) 749-4519,(812) 749-4988,06,08,http://wmjhs.egsc.k12.in.us/,-87.3511751,38.330227,38.330227+-87.3511751,p
2233,Waldo J Wood Memorial High,NA,Amanda,Crews,a.crews@teachers.egsc.k12.in.us,943 Franklin St,Oakland City,IN,47660,Gibson,(812) 749-4757,(812) 749-3512,09,12,http://wmhs.egsc.k12.in.us/,-87.3513688,38.3314698,38.3314698+-87.3513688,p
2237,Wood Memorial Primary School,NA,Leslie,Boyd,l.boyd@teachers.egsc.k12.in.us,945 S Franklin St-Suite B,Oakland City,IN,47660,Gibson,(812) 749-6133,(812) 749-4633,PK,02,http://oce.egsc.k12.in.us/,-87.35115689999999,38.3295759,38.3295759+-87.3511569,p
2223,Princeton Comm Intermediate School,NA,Austin,Chamberlain,achamberlain@ngsc.k12.in.us,1104 N Embree St,Princeton,IN,47670,Gibson,(812) 386-1221,(812) 386-1577,03,05,http://www.ngsc.k12.in.us/brumfield.html,-87.5797401,38.3664824,38.3664824+-87.5797401,p
2225,Princeton Community Middle,NA,Zachary,Waggoner,zwaggoner@ngsc.k12.in.us,1106 N Embree St,Princeton,IN,47670,Gibson,(812) 385-2020,(812) 386-6746,06,08,http://www.ngsc.k12.in.us/middlesch.html,-87.5808271,38.3669247,38.3669247+-87.5808271,p
2249,Princeton Community High School,NA,Amy,Stough,astough@ngsc.k12.in.us,1101 N Main St,Princeton,IN,47670,Gibson,(812) 385-2591,(812) 386-1535,09,12,http://www.ngsc.k12.in.us/highsch.html,-87.5712537,38.368701,38.368701+-87.5712537,p
2257,Princeton Comm Primary School,NA,Bryce,Abbey,babbey@ngsc.k12.in.us,813 West Archer Road,Princeton,IN,47670,Gibson,(812) 385-4772,(812) 385-4682,KG,02,http://www.ngsc.k12.in.us/user/les/,-87.5813675,38.3693205,38.3693205+-87.5813675,p
2205,Haubstadt Community School,NA,Nichole,Alcorn,nichole.alcorn@sgibson.k12.in.us,158 E 1025 S,Haubstadt,IN,47639,Gibson,(812) 768-6487,(812) 768-5020,KG,08,http://www.sgibson.k12.in.us/HCS/hcs_index.htm,-87.5660029,38.2065715,38.2065715+-87.5660029,p
2211,Gibson Southern High School,NA,Jon,Adams,jon.adams@sgibson.k12.in.us,3499 W 800 S,Fort Branch,IN,47648,Gibson,(812) 753-3011,(812) 753-4862,09,12,http://www.sgibson.k12.in.us/gshs_new/gshs_index.htm,-87.5756502,38.237926,38.237926+-87.5756502,p
2214,Fort Branch Community School,NA,Mark,Wahl,mark.wahl@sgibson.k12.in.us,7670 S Eastview Ln,Fort Branch,IN,47648,Gibson,(812) 753-3641,(812) 753-4174,KG,08,http://www.sgibson.k12.in.us/FBCS/fbcs_index.htm,-87.5709716,38.2405937,38.2405937+-87.5709716,p
2241,Owensville Community School,NA,Tasha,Jourdan,tasha.jourdan@sgibson.k12.in.us,6569 S SR 65,Owensville,IN,47665,Gibson,(812) 724-3705,(812) 724-4201,KG,08,http://www.sgibson.k12.in.us/OCS/ocs_index.htm,-87.69997939999999,38.2584141,38.2584141+-87.6999794,p
2263,Eastbrook South Elementary,NA,MIRIAM,DALTON,mdalton@eastbrook.k12.in.us,694 S Second St,Upland,IN,46989,Grant,(765) 998-2208,(765) 998-2740,KG,05,http://eastbrook.k12.in.us/south/,-85.4975676,40.4680847,40.4680847+-85.4975676,p
2264,Eastbrook North Elementary,NA,CHRISTOPHER,MCKIM,cmckim@eastbrook.k12.in.us,504 S First St,Van Buren,IN,46991,Grant,(765) 934-3551,(765) 934-3552,KG,05,http://eastbrook.k12.in.us/north/,-85.5053358,40.6146471,40.6146471+-85.5053358,p
2291,Early Childhood Center,NA,CHRISTOPHER,MCKIM,cmckim@eastbrook.k12.in.us,504 S First St,Van Buren,IN,46991,Grant,(765) 934-3551,(000) 000-0000,PK,PK,http://eastbrook.k12.in.us/,-85.5053358,40.6146471,40.6146471+-85.5053358,p
2293,Eastbrook High School,NA,JAMES,ROBERTS,jaroberts@eastbrook.k12.in.us,560 S 900 E,Marion,IN,46953,Grant,(765) 664-1214,(765) 664-1216,09,12,http://eastbrook.k12.in.us/highschool/,-85.5047347,40.5449593,40.5449593+-85.5047347,p
2299,Eastbrook Middle School,NA,ELIZABETH,DUCKWALL,educkwall@eastbrook.k12.in.us,560 S 900 E,Marion,IN,46953,Grant,(765) 668-7136,(765) 668-7137,06,08,http://eastbrook.k12.in.us/juniorhigh/,-85.5047347,40.5449593,40.5449593+-85.5047347,p
2321,Madison-Grant Jr./Sr. High School,NA,David,Retherford,dretherford@mgusc.k12.in.us,11700 S/E 00 W,Fairmount,IN,46928,Grant,(765) 948-4141,(765) 948-4874,07,12,http://mghs.mgusc.k12.in.us/,-85.6719567,40.4219101,40.4219101+-85.6719567,p
2329,Park Elementary School,NA,Andrew,Brown,anbrown@mgusc.k12.in.us,500 S Sycamore,Fairmount,IN,46928,Grant,(765) 948-5232,(765) 948-5240,03,06,http://park.mgusc.k12.in.us/,-85.64709979999999,40.4113623,40.4113623+-85.6470998,p
2834,Virtual Preparatory Academy of Indiana at Madison-Grant K-5,NA,Melissa,DeWitt,mdewitt@mgusc.k12.in.us,11580 S E 00 W,Fairmount,IN,46928,Grant,(765) 853-7003,NA,KG,05,NA,-85.6735058,40.3841285,40.3841285+-85.6735058,p
2836,Virtual Preparatory Academy of Indiana at Madison-Grant 6-8,Head of Sc,Melissa,Dewitt,mdewitt@mgusc.k12.in.us,11580 S E 00 W,Fairmount,IN,46928,Grant,(765) 853-7003,NA,06,08,NA,-85.6735058,40.3841285,40.3841285+-85.6735058,p
2838,Virtual Preparatory Academy of Indiana at Madison-Grant 9-12,NA,Melissa,DeWitt,mdewitt@mgusc.k12.in.us,11580 S E 00 W,Fairmount,IN,46928,Grant,(765) 853-7003,NA,09,12,NA,-85.6735058,40.3841285,40.3841285+-85.6735058,p
5037,Summitville School,NA,Jackie,Samuels,jsamuels@mgusc.k12.in.us,405 E Mill St,Summitville,IN,46070,Madison,(765) 536-2875,(765) 536-2636,PK,02,http://summitville.mgusc.k12.in.us/,-85.6383243,40.3380496,40.3380496+-85.6383243,p
2279,Grant County Special Ed Coop,NA,Lisa,Graham,lisa_graham@olemiss.k12.in.us,426 East South A St,Gas City,IN,46933,Grant,(765) 677-4456,(765) 677-4458,KG,12,NA,-85.6082727,40.48671969999999,40.4867197+-85.6082727,p
